Rxn	Genes
R00010_2	[['YPR026W'], ['YPR026W']]
R00010_3	[['YBR001C'], ['YDR001C'], ['YPR026W'], ['YBR001C'], ['YDR001C'], ['YPR026W']]
R00010_4	[['YBR001C'], ['YBR001C']]
R00621_1	[['YIL125W'], ['YIL125W']]
R00621_2	[['YIL125W'], ['YIL125W']]
R07760_1	[['YKR009C']]
R07760_2	[['YJL097W'], ['YJL097W']]
R07760_3	[['YJL097W'], ['YJL097W']]
R07760_4	[['YJL097W'], ['YJL097W']]
R07760_5	[['YJL097W'], ['YJL097W']]
R03067_1	[['YNL256W'], ['YNL256W']]
R03067_2	[['YNL256W'], ['YNL256W']]
R03067_3	[['YNL256W'], ['YNL256W']]
R00710_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R00710_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R00710_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YOR374W'], ['YMR170C'], ['YMR170C'], ['YMR169C'], ['YMR169C'], ['YMR110C'], ['YMR110C'], ['YPL061W'], ['YPL061W']]
R00710_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R00710_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YOR374W'], ['YMR110C'], ['YMR110C'], ['YPL061W'], ['YPL061W']]
R00489_1	[['YMR250W'], ['YMR250W']]
R01230_1	[['YMR217W'], ['YMR217W']]
R00494_1	[['YLR299W'], ['YLR299W']]
R00494_2	[['YBR281C']]
R00494_3	[['YLR299W'], ['YLR299W']]
R00494_4	[['YLR299W'], ['YLR299W'], ['YNL191W'], ['YBR281C', 'YNL191W']]
R07384_1	[['YHR123W'], ['YHR123W']]
R07384_2	[['YHR123W'], ['YHR123W']]
R07384_3	[['YHR123W'], ['YHR123W']]
R07384_4	[['YHR123W'], ['YHR123W']]
R04560_1	[['YMR120C'], ['YMR120C']]
R04560_2	[['YLR028C'], ['YMR120C'], ['YLR028C'], ['YMR120C']]
R05556_1	[['YDL193W'], ['YDL193W']]
R05556_2	[['YBR002C'], ['YDL193W'], ['YBR002C'], ['YDL193W']]
R05556_3	[['YDL193W'], ['YDL193W']]
R05556_4	[['YBR002C'], ['YDL193W'], ['YMR101C'], ['YBR002C'], ['YMR101C'], ['YDL193W']]
R05556_5	[['YBR002C'], ['YDL193W'], ['YMR101C'], ['YBR002C'], ['YMR101C'], ['YDL193W']]
R05556_6	[['YBR002C'], ['YDL193W'], ['YMR101C'], ['YBR002C'], ['YMR101C'], ['YDL193W']]
R01518_1	[['YKL152C'], ['YKL152C']]
R01518_2	[['YDL021W'], ['YKL152C'], ['YOL056W'], ['YDL021W'], ['YKL152C'], ['YOL056W']]
R01518_3	[['YKL152C'], ['YKL152C']]
R04404_1	[['YIL002C'], ['YNL106C'], ['YOR109W'], ['YIL002C'], ['YNL106C'], ['YOR109W']]
R04404_2	[['YOL065C']]
R04404_3	[['YIL002C'], ['YNL106C'], ['YOR109W'], ['YIL002C'], ['YNL106C'], ['YOR109W']]
R04404_4	[['YOL065C']]
R04404_5	[['YOL065C']]
R03509_1	[['YDR007W'], ['YDR007W']]
R01317_1	[['YKR089C'], ['YOR081C'], ['YKR089C'], ['YOR081C']]
R02133_1	[['YOL055C'], ['YPL258C'], ['YOL055C'], ['YPL258C']]
R05924_1	[['YDR302W'], ['YDR302W'], ['YJL062W']]
R05924_2	[['YDR302W'], ['YDR302W'], ['YJL062W']]
R05924_3	[['YDR302W'], ['YDR302W'], ['YJL062W']]
R07274_1	[['YGR012W'], ['YGR012W'], ['YLR303W']]
R07274_2	[['YGR012W'], ['YGR012W']]
R07274_3	[['YGR012W'], ['YGR012W'], ['YLR303W']]
R07274_4	[['YGR012W'], ['YGR012W']]
R02124_1	[['YBR145W'], ['YOL086C'], ['YBR145W'], ['YBR145W'], ['YOL086C'], ['YOL086C']]
R02124_2	[['YOL086C'], ['YOL086C'], ['YOL086C']]
R02124_3	[['YBR145W'], ['YDL168W'], ['YMR083W'], ['YMR303C'], ['YOL086C'], ['YDL168W'], ['YDL168W'], ['YBR145W'], ['YBR145W'], ['YMR083W'], ['YMR083W'], ['YMR303C'], ['YMR303C'], ['YOL086C'], ['YOL086C'], ['YGL256W'], ['YGL256W']]
R02124_4	[['YDL168W'], ['YMR083W'], ['YDL168W'], ['YDL168W'], ['YMR083W'], ['YMR083W'], ['YGL256W'], ['YGL256W']]
R10092_1	[['YNL036W'], ['YNL036W']]
R10092_2	[['YNL036W'], ['YNL036W']]
R10092_3	[['YNL036W'], ['YNL036W']]
R02301_1	[['YER183C'], ['YER183C']]
R00925_1	[['YER015W']]
R00925_2	[['YER015W']]
R00925_3	[['YAL054C'], ['YLR153C'], ['YAL054C'], ['YLR153C']]
R00925_4	[['YAL054C'], ['YLR153C'], ['YER015W'], ['YAL054C'], ['YLR153C']]
R00925_5	[['YAL054C'], ['YER015W'], ['YAL054C']]
R00925_6	[['YAL054C'], ['YER015W'], ['YAL054C']]
R00519_1	[['YOR388C'], ['YOR388C'], ['YOR388C']]
R02333_1	[['YLR307W'], ['YLR308W'], ['YLR308W'], ['YLR307W']]
R02147_1	[['YLR209C'], ['YLR209C']]
R04496_1	[['YDR410C'], ['YDR410C']]
R04496_2	[['YDR410C'], ['YDR410C']]
R04496_3	[['YDR410C'], ['YDR410C']]
R04496_4	[['YDR410C'], ['YDR410C']]
R10046_1	[['YDR400W'], ['YDR400W']]
R10046_2	[['YDR400W'], ['YDR400W']]
R00214_1	[['YKL029C'], ['YKL029C'], ['YKL029C']]
R00214_2	[['YKL029C'], ['YKL029C'], ['YKL029C']]
R01896	[['YDL246C'], ['YJR159W'], ['YLR070C'], ['YDL246C'], ['YDL246C'], ['YJR159W'], ['YJR159W'], ['YLR070C'], ['YLR070C']]
R01470_1	[['YPL110C'], ['YPL110C']]
R10052_1	[['YCL018W'], ['YCL018W'], ['YCL018W']]
R00248_1	[['YAL062W'], ['YOR375C'], ['YAL062W'], ['YAL062W'], ['YOR375C'], ['YOR375C']]
R00248_2	[['YAL062W'], ['YOR375C'], ['YAL062W'], ['YAL062W'], ['YOR375C'], ['YOR375C']]
R00248_3	[['YAL062W'], ['YAL062W'], ['YAL062W']]
R02401_1	[['YBR006W'], ['YBR006W'], ['YBR006W']]
R05640_1	[['YHR007C'], ['YHR007C']]
R05640_2	[['YHR007C'], ['YHR007C']]
R02433_1	[['YLR027C'], ['YLR027C']]
R02433_2	[['YLR027C'], ['YLR027C']]
R02433_3	[['YKL106W'], ['YKL106W']]
R03899_1	[['YMR020W'], ['YMR020W']]
R03756_1	[['YOR245C'], ['YOR245C']]
R03756_2	[['YOR245C'], ['YOR245C']]
R03756_3	[['YOR245C'], ['YOR245C']]
R03756_4	[['YOR245C'], ['YOR245C']]
R02061_1	[['YPL069C'], ['YPL069C']]
R02061_2	[['YPL069C'], ['YPL069C']]
R06259_1	[['YNL219C'], ['YNL219C']]
R06259_2	[['YNL219C'], ['YNL219C']]
R06259_3	[['YNL219C'], ['YNL219C']]
R02413_1	[['YDR127W'], ['YDR127W'], ['YDR127W']]
R00867_1	[['YGL253W'], ['YGL253W']]
R00867_2	[['YCL040W'], ['YCL040W']]
R00867_3	[['YGL253W'], ['YGL253W']]
R00867_4	[['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W'], ['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W']]
R00867_5	[['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W'], ['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W']]
R01078_1	[['YGR286C'], ['YGR286C']]
R05972_1	[['YBR110W'], ['YBR110W']]
R05972_2	[['YBR110W'], ['YBR110W']]
R05972_3	[['YBR110W'], ['YBR110W']]
R03237_1	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R03237_2	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R03237_3	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R02493_1	[['YEL029C'], ['YNR027W'], ['YEL029C'], ['YNR027W']]
R02493_2	[['YEL029C'], ['YNR027W'], ['YEL029C'], ['YNR027W']]
R01288_1	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R01288_2	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R00996_1	[['YCL064C'], ['YCL064C']]
R00996_2	[['YCL064C'], ['YER086W'], ['YER086W'], ['YCL064C']]
R02864	[['YBR213W'], ['YBR213W']]
R00540	[['YIL164C'], ['YIL164C']]
R01718_1	[['YBR299W'], ['YGR292W'], ['YJL216C'], ['YOL157C'], ['YBR299W'], ['YGR292W'], ['YJL216C'], ['YOL157C']]
R01718_2	[['YIL172C'], ['YJL221C'], ['YJL216C'], ['YOL157C'], ['YIL172C'], ['YJL216C'], ['YJL221C'], ['YOL157C']]
R01718_3	[['YGR287C'], ['YJL216C'], ['YOL157C'], ['YGR287C'], ['YJL216C'], ['YOL157C']]
R10827_1	[['YKR009C']]
R10827_2	[['YJL097W'], ['YJL097W']]
R10827_3	[['YJL097W'], ['YJL097W']]
R10827_4	[['YJL097W'], ['YJL097W']]
R10827_5	[['YJL097W'], ['YJL097W']]
R01221_1	[['YAL044C'], ['YFL018C'], ['YMR189W'], ['YMR189W'], ['YMR189W'], ['YFL018C'], ['YFL018C'], ['YAL044C'], ['YAL044C']]
R01221_2	[['YAL044C'], ['YDR019C'], ['YFL018C'], ['YMR189W'], ['YMR189W'], ['YMR189W'], ['YFL018C'], ['YFL018C'], ['YDR019C'], ['YDR019C'], ['YAL044C'], ['YAL044C']]
R02484_1	[['YLR209C'], ['YLR209C']]
R04385_1	[['YNR016C'], ['YNR016C']]
R04385_2	[['YMR207C'], ['YNR016C'], ['YMR207C'], ['YNR016C']]
R04385_3	[['YMR207C'], ['YNR016C'], ['YMR207C'], ['YNR016C']]
R04125_1	[['YDR019C'], ['YDR019C']]
R10507_1	[['YLR142W'], ['YLR142W']]
R00858_1	[['YJR137C'], ['YJR137C'], ['YJR137C'], ['YJR137C']]
R00858_2	[['YFR030W'], ['YJR137C'], ['YFR030W'], ['YFR030W'], ['YFR030W', 'YJR137C'], ['YJR137C'], ['YJR137C']]
R04506_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04506_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04506_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R04506_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04506_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R01090_1	[['YJR148W'], ['YJR148W']]
R01090_2	[['YJR148W'], ['YJR148W']]
R01090_3	[['YHR208W'], ['YJR148W'], ['YHR208W'], ['YJR148W']]
R04171_1	[['YJL060W'], ['YJL060W']]
R04171_2	[['YJL060W'], ['YJL060W']]
R03105_1	[['YOR251C'], ['YOR251C']]
R03105_2	[['YOR251C'], ['YOR251C']]
R07509_1	[['YGR060W'], ['YGR060W']]
R07509_2	[['YGR060W'], ['YGR060W']]
R01716_1	[['YNR033W'], ['YNR033W']]
R00517_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R00517_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R03269_1	[['YKR072C']]
R03269_2	[['YKL088W'], ['YOR054C'], ['YKR072C'], ['YKL088W']]
R05286_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R05286_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R05286_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R05286_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R05286_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R02737_1	[['YBR126C'], ['YDR074W'], ['YBR126C'], ['YDR074W']]
R02737_2	[['YDR074W'], ['YDR074W']]
R01461_1	[['YCR048W'], ['YNR019W'], ['YCR048W'], ['YNR019W']]
R01461_2	[['YCR048W'], ['YNR019W'], ['YCR048W'], ['YNR019W']]
R01461_3	[['YCR048W'], ['YNR019W'], ['YCR048W'], ['YNR019W']]
R05085_1	[['YOR184W'], ['YOR184W']]
R04928_1	[['YKL001C'], ['YKL001C']]
R03321_1	[['YBR196C'], ['YBR196C']]
R03321_2	[['YBR196C'], ['YBR196C']]
R03321_3	[['YBR196C'], ['YBR196C']]
R02649_1	[['YER069W'], ['YER069W']]
R02976_1	[['YLR260W'], ['YOR171C'], ['YOR171C'], ['YLR260W']]
R02976_2	[['YOR171C'], ['YOR171C']]
R02976_3	[['YLR260W'], ['YLR260W']]
R02976_4	[['YLR260W'], ['YOR171C'], ['YOR171C'], ['YLR260W']]
R02976_5	[['YLR260W'], ['YOR171C'], ['YOR171C'], ['YLR260W']]
R02976_6	[['YOR171C'], ['YOR171C']]
R02976_7	[['YOR171C'], ['YOR171C']]
R07281_1	[['YDR487C'], ['YDR487C']]
R07281_2	[['YDR487C'], ['YDR487C']]
R07281_3	[['YDR487C'], ['YDR487C']]
R03005_1	[['YCL047C'], ['YGR010W'], ['YLR328W'], ['YLR328W'], ['YGR010W'], ['YCL047C']]
R03005_2	[['YCL047C'], ['YLR328W'], ['YLR328W'], ['YCL047C']]
R01004_1	[['YGR036C'], ['YGR036C']]
R01004_2	[['YGR036C'], ['YGR036C']]
R01004_3	[['YGR036C'], ['YGR036C']]
R03239_1	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R03239_2	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R03239_3	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R06517_1	[['YHL003C'], ['YKL008C'], ['YHL003C'], ['YKL008C']]
R06517_2	[['YHL003C'], ['YKL008C'], ['YHL003C'], ['YKL008C']]
R06517_3	[['YKL008C'], ['YKL008C']]
R06517_4	[['YHL003C'], ['YKL008C'], ['YHL003C'], ['YKL008C']]
R06517_5	[['YHL003C'], ['YKL008C'], ['YHL003C'], ['YKL008C']]
R04867_1	[['YDR440W'], ['YHR109W'], ['YHR119W'], ['YJL168C'], ['YHR119W'], ['YDR440W'], ['YHR109W'], ['YJL168C']]
R04867_2	[['YHR109W'], ['YJL168C'], ['YHR109W'], ['YJL168C']]
R07003_1	[['YIR038C'], ['YIR038C']]
R07003_2	[['YIR038C'], ['YIR038C']]
R07003_3	[['YIR038C'], ['YIR038C']]
R07003_4	[['YNL229C'], ['YNL229C']]
R07003_5	[['YIR038C'], ['YIR038C']]
R07003_6	[['YIR038C'], ['YIR038C']]
R07003_7	[['YIR038C'], ['YIR038C']]
R04754_1	[['YGL205W'], ['YGL205W']]
R04754_2	[['YGL205W'], ['YGL205W']]
R00036_1	[['YGL040C'], ['YGL040C']]
R00036_2	[['YGL040C'], ['YGL040C']]
R00251_1	[['YKL215C'], ['YKL215C']]
R02715_1	[['YML086C'], ['YML086C']]
R02715_2	[['YML086C'], ['YML086C']]
R09844_1	[['YDL090C'], ['YKL019W'], ['YDL090C'], ['YKL019W']]
R09074_1	[['YMR020W'], ['YMR020W']]
R02335_1	[['YBR023C'], ['YBR038W'], ['YNL192W'], ['YBR023C'], ['YBR038W'], ['YNL192W']]
R02335_2	[['YBR023C'], ['YBR023C']]
R02335_3	[['YBR023C'], ['YBR038W'], ['YNL192W'], ['YBR023C'], ['YBR038W'], ['YNL192W']]
R02335_4	[['YBR023C'], ['YBR038W'], ['YNL192W'], ['YBR023C'], ['YBR038W'], ['YNL192W']]
R02144	[['YNL092W'], ['YNL092W']]
R02946_1	[['YAL061W'], ['YAL061W'], ['YAL061W']]
R02946_2	[['YAL061W'], ['YAL060W'], ['YAL060W'], ['YAL060W'], ['YAL061W'], ['YAL061W']]
R00842_1	[['YDL022W'], ['YDL022W'], ['YDL022W']]
R00842_2	[['YDL022W'], ['YOL059W'], ['YDL022W'], ['YDL022W'], ['YOL059W'], ['YOL059W']]
R00842_3	[['YDL022W'], ['YOL059W'], ['YDL022W'], ['YDL022W'], ['YOL059W'], ['YOL059W']]
R00842_4	[['YDL022W'], ['YOL059W'], ['YDL022W'], ['YDL022W'], ['YOL059W'], ['YOL059W']]
R02971_1	[['YDR531W'], ['YDR531W']]
R02971_2	[['YDR531W'], ['YDR531W']]
R08180_1	[['YJR019C'], ['YJR019C']]
R08180_2	[['YOR377W']]
R08180_3	[['YOR377W']]
R08180_4	[['YJR019C'], ['YJR019C']]
R08180_5	[['YOR377W']]
R08180_6	[['YJR019C'], ['YJR019C']]
R07855	[['YIL164C'], ['YIL164C']]
R04537_1	[['YKL182W'], ['YKL182W']]
R04537_2	[['YKL182W'], ['YKL182W'], ['YPL231W']]
R04537_3	[['YKL182W'], ['YHR067W'], ['YKL182W'], ['YPL231W']]
R09076_1	[['YMR020W'], ['YMR020W']]
R06526_1	[['YDR297W'], ['YDR297W']]
R06526_2	[['YDR297W'], ['YDR297W']]
R00962_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R00962_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R06028_1	[['YBR023C'], ['YBR038W'], ['YNL192W'], ['YBR023C'], ['YBR038W'], ['YNL192W']]
R06028_2	[['YBR023C'], ['YBR023C']]
R06028_3	[['YBR023C'], ['YBR038W'], ['YNL192W'], ['YBR023C'], ['YBR038W'], ['YNL192W']]
R06028_4	[['YBR023C'], ['YBR038W'], ['YNL192W'], ['YBR023C'], ['YBR038W'], ['YNL192W']]
R01218_1	[['YKR080W'], ['YKR080W'], ['YKR080W']]
R01218_2	[['YKR080W'], ['YKR080W'], ['YKR080W']]
R07888_1	[['YGL205W'], ['YGL205W']]
R07888_2	[['YGL205W'], ['YGL205W']]
R01248_1	[['YER023W'], ['YER023W'], ['YER023W']]
R00428_1	[['YGR267C'], ['YGR267C']]
R00428_2	[['YGR267C'], ['YGR267C']]
R12479_1	[['YLR057W'], ['YLR057W']]
R12479_2	[['YLR057W'], ['YLR057W']]
R12479_3	[['YLR057W'], ['YLR057W']]
R12479_4	[['YLR057W'], ['YLR057W']]
R05639_1	[['YNL280C'], ['YNL280C'], ['YNL280C']]
R05639_2	[['YNL280C'], ['YNL280C'], ['YNL280C']]
R05639_3	[['YNL280C'], ['YNL280C'], ['YNL280C']]
R01135_1	[['YNL220W'], ['YNL220W']]
R10993_1	[['YJL101C'], ['YJL101C']]
R07363_1	[['YMR009W'], ['YMR009W']]
R07363_2	[['YMR009W'], ['YMR009W']]
R03220_1	[['YDR044W'], ['YDR044W']]
R03220_2	[['YDR044W'], ['YDR044W']]
R04681_1	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R04681_2	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R04681_3	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R11527_1	[['YAR071W'], ['YBR092C'], ['YBR093C'], ['YDL024C'], ['YHR215W']]
R11527_2	[['YER037W'], ['YER037W'], ['YPR073C']]
R11527_3	[['YBR092C']]
R11527_4	[['YER037W'], ['YER037W'], ['YAR071W'], ['YBR092C'], ['YBR093C'], ['YHR215W'], ['YPR073C']]
R04866_1	[['YDR440W'], ['YHR109W'], ['YHR119W'], ['YJL168C'], ['YHR119W'], ['YDR440W'], ['YHR109W'], ['YJL168C']]
R04866_2	[['YHR109W'], ['YJL168C'], ['YHR109W'], ['YJL168C']]
R01286_1	[['YFR055W'], ['YGL184C'], ['YFR055W'], ['YGL184C']]
R01286_2	[['YFR055W'], ['YGL184C'], ['YFR055W'], ['YGL184C']]
R01286_3	[['YFR055W'], ['YGL184C'], ['YFR055W'], ['YGL184C']]
R01049_1	[['YBL068W'], ['YER099C'], ['YHL011C'], ['YKL181W'], ['YOL061W'], ['YBL068W'], ['YER099C'], ['YHL011C'], ['YKL181W'], ['YOL061W']]
R09254_1	[['YHR137W'], ['YHR137W']]
R09254_2	[['YHR137W'], ['YHR137W']]
R01956_1	[['YHR137W']]
R01956_2	[['YJL060W'], ['YJL060W'], ['YHR137W']]
R01956_3	[['YJL060W'], ['YJL060W']]
R00245_1	[['YHR037W'], ['YHR037W'], ['YHR037W']]
R00245_2	[['YHR037W'], ['YHR037W'], ['YHR037W']]
R03013_1	[['YFR025C'], ['YFR025C']]
R02748_1	[['YLR209C'], ['YLR209C']]
R04941_1	[['YFR055W'], ['YGL184C'], ['YFR055W'], ['YGL184C']]
R04941_2	[['YFR055W'], ['YGL184C'], ['YFR055W'], ['YGL184C']]
R04941_3	[['YFR055W'], ['YGL184C'], ['YFR055W'], ['YGL184C']]
R04964_1	[['YKL182W'], ['YKL182W']]
R04964_2	[['YPL231W'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R04964_3	[['YKL055C'], ['YPL231W'], ['YKL055C'], ['YKL055C'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R09289_1	[['YMR226C'], ['YMR226C'], ['YMR226C']]
R09289_2	[['YMR226C'], ['YMR226C'], ['YMR226C']]
R01082_1	[['YPL262W'], ['YPL262W']]
R01082_2	[['YPL262W'], ['YPL262W']]
R01082_3	[['YPL262W'], ['YPL262W']]
R00868	[['YEL070W'], ['YNR073C'], ['YEL070W'], ['YEL070W'], ['YNR073C'], ['YNR073C']]
R09377_1	[['YOL066C'], ['YOL066C']]
R00355_1	[['YLR027C'], ['YLR027C']]
R00355_2	[['YLR027C'], ['YLR027C']]
R00355_3	[['YKL106W'], ['YKL106W']]
R03991_1	[['YIL160C'], ['YIL160C']]
R03991_2	[['YIL160C'], ['YIL160C']]
R03991_3	[['YIL160C'], ['YIL160C']]
R00513_1	[['YDR020C'], ['YNR012W'], ['YNR012W'], ['YDR020C']]
R00513_2	[['YDR020C'], ['YNR012W'], ['YNR012W'], ['YDR020C']]
R02164_1	[['YDR178W'], ['YKL141W'], ['YLR164W'], ['YMR118C'], ['YKL141W'], ['YMR118C'], ['YDR178W'], ['YLR164W']]
R02164_2	[['YDR178W'], ['YJL045W'], ['YKL148C'], ['YKL141W'], ['YLL041C'], ['YLR164W'], ['YMR118C'], ['YJL045W'], ['YKL148C'], ['YLL041C'], ['YKL141W'], ['YMR118C'], ['YDR178W'], ['YLR164W']]
R02164_3	[['YDR178W'], ['YJL045W'], ['YKL148C'], ['YKL141W'], ['YLL041C'], ['YLR164W'], ['YMR118C'], ['YJL045W'], ['YKL148C'], ['YLL041C'], ['YKL141W'], ['YMR118C'], ['YDR178W'], ['YLR164W']]
R05070_1	[['YJR016C'], ['YJR016C']]
R02109_1	[['YPR184W'], ['YPR184W']]
R02109_2	[['YPR184W'], ['YPR184W']]
R04747_1	[['YIL160C'], ['YIL160C']]
R04747_2	[['YIL160C'], ['YIL160C']]
R04747_3	[['YIL160C'], ['YIL160C']]
R03083_1	[['YDR127W'], ['YDR127W']]
R09796_1	[['YDR533C'], ['YMR322C'], ['YOR391C'], ['YPL280W'], ['YDR533C'], ['YMR322C'], ['YOR391C'], ['YPL280W']]
R01057_1	[['YMR278W'], ['YMR278W']]
R01057_2	[['YKL127W'], ['YMR105C'], ['YMR278W'], ['YKL127W'], ['YMR105C'], ['YMR278W']]
R10057_1	[['YGR060W'], ['YGR060W']]
R10057_2	[['YGR060W'], ['YGR060W']]
R09036_1	[['YOR175C'], ['YOR175C']]
R09036_2	[['YOR175C'], ['YOR175C']]
R09036_3	[['YOR175C'], ['YOR175C']]
R00416_1	[['YDL103C'], ['YDL103C']]
R00416_2	[['YDL103C'], ['YDL103C']]
R00479_1	[['YER065C'], ['YER065C']]
R00479_2	[['YER065C'], ['YER065C']]
R00479_3	[['YER065C'], ['YER065C']]
R00479_4	[['YPR006C'], ['YPR006C']]
R08232_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R08232_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R00987_1	[['YLR231C'], ['YLR231C']]
R00987_2	[['YLR231C'], ['YLR231C']]
R05800_1	[['YDR173C'], ['YDR173C']]
R05800_2	[['YDR173C'], ['YDR173C']]
R04682_1	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R04682_2	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R04682_3	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R00084_1	[['YDL205C'], ['YDL205C']]
R00084_2	[['YDL205C'], ['YDL205C']]
R10619_1	[['YBR019C'], ['YBR019C']]
R10994_1	[['YOL049W'], ['YOL049W']]
R01960_1	[['YBL098W'], ['YBL098W'], ['YBL098W']]
R01960_2	[['YBL098W'], ['YBL098W'], ['YBL098W']]
R00551_1	[['YPL111W'], ['YPL111W']]
R00551_2	[['YPL111W'], ['YPL111W']]
R01354_1	[['YAL054C'], ['YLR153C'], ['YAL054C'], ['YLR153C']]
R01354_2	[['YAL054C'], ['YAL054C']]
R01354_3	[['YAL054C'], ['YLR153C'], ['YAL054C'], ['YLR153C']]
R01354_4	[['YAL054C'], ['YAL054C']]
R04859_1	[['YGR012W'], ['YLR303W'], ['YGR012W'], ['YLR303W']]
R04859_2	[['YGR012W'], ['YGR012W']]
R04859_3	[['YGR012W'], ['YLR303W'], ['YGR012W'], ['YLR303W']]
R04859_4	[['YGR012W'], ['YGR012W']]
R02352_1	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R02352_2	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R02352_3	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R00485_1	[['YLR155C'], ['YLR157C'], ['YLR158C'], ['YLR160C'], ['YLR155C'], ['YLR157C'], ['YLR158C'], ['YLR160C']]
R00485_2	[['YLR155C'], ['YLR157C'], ['YLR158C'], ['YLR160C'], ['YLR155C'], ['YLR157C'], ['YLR158C'], ['YLR160C']]
R00485_3	[['YLR155C'], ['YLR157C'], ['YLR158C'], ['YLR160C'], ['YLR155C'], ['YLR157C'], ['YLR158C'], ['YLR160C']]
R00485_4	[['YDR321W'], ['YLR155C'], ['YLR157C'], ['YLR158C'], ['YLR160C'], ['YDR321W'], ['YLR155C'], ['YLR157C'], ['YLR158C'], ['YLR160C']]
R02530_1	[['YML004C'], ['YML004C']]
R02530_2	[['YML004C'], ['YML004C']]
R02687_1	[['YDR058C'], ['YDR058C']]
R02687_2	[['YCR068W'], ['YCR068W']]
R02687_3	[['YKR089C'], ['YMR313C'], ['YOR081C'], ['YKR089C'], ['YOR081C'], ['YMR313C']]
R02687_4	[['YCR068W'], ['YCR068W']]
R02687_5	[['YCR068W'], ['YCR068W']]
R02687_6	[['YDR058C'], ['YDR058C']]
R00239_1	[['YDR300C'], ['YHR033W'], ['YDR300C'], ['YHR033W']]
R02767_1	[['YPL231W'], ['YPL231W']]
R02767_2	[['YKL055C'], ['YKL055C'], ['YKL055C'], ['YPL231W'], ['YPL231W']]
R02334_1	[['YLR286C'], ['YLR286C']]
