MetaCycId	NcbiId	Uniprot	Accessions	Names	Product	Product_types
|EG10947|			['b0893', 'ECK0884']	['serS', 'ECK0884', 'b0893']	['|SERS-MONOMER|']	[]
|HS07501|	210		[]	['ALAD', 'ALADH']	['|HS07501-MONOMER|']	[]
|G-55165|	101295404		['LOC101295404']	['LOC101295404', 'UGT71K3']	['|MONOMER-14075|']	[]
|HS01167|	38		[]	['ACAT', 'ACAT1', 'MAT']	['|HS01167-MONOMER|']	[]
|EG10217|			['b2316', 'ECK2310']	['b2316', 'dedB', 'usg', 'accD', 'ECK2310']	['|CARBOXYL-TRANSFERASE-BETA-MONOMER|']	[]
|G-15496|	3758258		['Dde_3281']	['cutD', 'Dde_3281']	['|MONOMER-17847|']	[]
|G-11241|			[]	['AtSR', 'sr']	['|MONOMER-14684|']	[]
|EG11905|			['b3946', 'ECK3938']	['ECK3938', 'talC', 'fsaB', 'b3946', 'yijG']	['|EG11905-MONOMER|']	[]
|G-193|	876990		[]	['atpH']	['|MONOMER-541|']	[]
|YOL058W|			[]	['ARG1']	['|YOL058W-MONOMER|']	[]
|G-44006|			[]	['AFDH']	['|MONOMER-19295|']	[]
|G-11549|			[]	['desA']	['|MONOMER-15114|']	[]
|HS05489|	529		[]	['ATP6V1E1', 'ATP6E2', 'ATP6E']	['|HS05489-MONOMER|']	[]
|G-311|			[]	['hoxG']	['|HOXGALCA-MONOMER|']	[]
|EG10097|			['b1866', 'ECK1867']	['aspS', 'tls', 'b1866', 'ECK1867']	['|ASPS-MONOMER|']	[]
|G-43860|	937065		[]	['bacC', 'ywfD']	['|MONOMER-19127|']	[]
|G-2225|			[]	['chnE']	['|MONOMER-3125|']	['|ENZYME|']
|G-58297|			[]	['mlr6793']	['|MONOMER-20508|']	[]
|G-412|			[]	['psaE']	['|PSAE-MONOMER|']	[]
|G-10433|			[]	['ndhF']	['|MONOMER-11707|']	[]
|EG11318|			['b1093', 'ECK1079']	['fabG', 'b1093', 'ECK1079']	['|3-OXOACYL-ACP-REDUCT-MONOMER|']	[]
|G7039|			['b1920', 'ECK1919']	['ssi7', 'ECK1919', 'fliY', 'yzzR', 'tcyJ', 'b1920']	['|G7039-MONOMER|']	[]
|G-15964|			[]	['IAS', 'OsOSC11', 'Os11g35710']	['|MONOMER-17971|']	[]
|G3O-29093|			['YBR139W']	['CPC', 'YBR139W']	['|G3O-29093-MONOMER|']	[]
|G-43981|			[]	['GsfD']	['|MONOMER-19270|']	[]
|G-9090|			[]	['DES', 'orf3']	['|MONOMER-11685|']	['|ENZYME|']
|CHLREDRAFT_144609|			[]	['LHCA2', '144609']	['|CHLREDRAFT_144609-MONOMER|']	[]
|G-11107|	1471002		[]	['pycA', 'MTH_1917']	['|MONOMER-14537|']	[]
|G-11988|			['17068340']	['17068340', 'CYP71AJ1']	['|MONOMER-12571|']	[]
|G-15271|			[]	['kre']	['|MONOMER-17551|']	[]
|G-17699|			[]	['dpsG']	['|MONOMER-18188|']	[]
|EG12143|			['b2207', 'ECK2199']	['napD', 'ECK2199', 'b2207', 'yojF']	['|NAPD-MONOMER|']	[]
|G-58814|			['MCA1404']	['dhcR24', 'MCA1404']	['|MONOMER-20668|']	[]
|YPL214C|			['YPL214C']	['YPL214C', 'THI6']	['|YPL214C-MONOMER|']	[]
|HS05370|	25796		[]	['PGLS', '6PGL']	['|HS05370-MONOMER|']	[]
|YGL012W|	852872		[]	['ERG4', 'YGL022']	['|YGL012W-MONOMER|']	[]
|G-44725|	933831		['spr1145']	['licC', 'spr1145']	['|MONOMER-20025|']	[]
|G3O-29494|			['YDL085W']	['YDL085W', 'NDE2']	['|G3O-29494-MONOMER|']	[]
|HS02232|			[]	['CDS2']	['|HS02232-MONOMER|']	[]
|G-44738|			[]	['tunN']	['|MONOMER-20038|']	[]
|G-10783|			[]	['rifF']	['|MONOMER-14108|']	['|ENZYME|']
|G-9489|			[]	['kamE']	['|MONOMER-12275|']	[]
|G-12060|			[]	['pcrC']	['|MONOMER-15701|']	[]
|G-12408|			[]	['dhpB']	['|MONOMER-16102|']	[]
|G-14485|			[]	['VDE1']	['|MONOMER-16627|']	[]
|EG10887|			['b3312', 'ECK3299']	['rpmC', 'ECK3299', 'b3312']	['|EG10887-MONOMER|']	[]
|EG10941|			['b3591', 'ECK3580']	['b3591', 'ECK3580', 'selA', 'fdhA']	['|EG10941-MONOMER|']	[]
|HS06992|	223		[]	['ALDH9A1', 'ALDH4', 'ALDH9', 'ALDH7']	['|HS06992-MONOMER|']	[]
|G-12394|			[]	['jadJ']	['|MONOMER-16088|']	[]
|G-1684|			[]	['At5g44030', 'irx5', 'CesA4']	['|MONOMER-2364|']	[]
|SYNPCC7942_0407|			[]	['psaK']	['|SYNPCC7942_0407-MONOMER|']	[]
|PLZOG1|			[]	['ZOG1']	['|PLZOG1-MONOMER|']	['|ENZYME|']
|EG12221|			['b3475', 'ECK3459']	['acpT', 'yhhU', 'b3475', 'ECK3459']	['|EG12221-MONOMER|']	[]
|EG12012|			['b2131', 'ECK2124']	['yehZ', 'ECK2124', 'b2131', 'osmF']	['|YEHZ-MONOMER|']	[]
|GIO2-44|			['Cre03.g165700.t1.2']	['PDC3', 'Cre03.g165700.t1.2']	['|GIO2-44-MONOMER|']	[]
|G-10828|	3723476		[]	['acoA']	['|MONOMER-14175|']	[]
|G-44190|			[]	['nifB']	['|MONOMER-19485|']	[]
|G-55002|	1475524		['MA_3631']	['MA_3631', 'cfbA']	['|MONOMER-20113|']	[]
|G-44488|			[]	['cndA']	['|MONOMER-19784|']	[]
|G-44409|	1008134		['CT1777']	['CT1777', 'bchQ']	['|MONOMER-19705|']	[]
|G-55069|	1168356		['SO_0484']	['sirD', 'SO_0484']	['|MONOMER-20179|']	[]
|EG10785|			['b1204', 'ECK1192']	['pth', 'b1204', 'ECK1192', 'rap']	['|EG10785-MONOMER|']	[]
|G-80570|			[]	['nahF']	['|MONOMER-21050|']	[]
|G-12577|			[]	['apu', 'PF1935*']	['|MONOMER-16303|']	[]
|G-10224|			[]	['Sgt2', 'steroidal alkaloid glucotransferase', 'SGT2.1']	['|MONOMER-13432|']	['|ENZYME|']
|EG10274|			['b2323', 'ECK2317']	['fabC', 'ECK2317', 'fabB', 'b2323']	['|FABB-MONOMER|']	[]
|G-9782|			[]	['pct']	['|PROCOAT-MONOMER|']	[]
|G-58120|			[]	['bmp7']	['|MONOMER-20331|']	[]
|CHLREDRAFT_153656|			[]	['153656', 'PSBQ']	['|CHLREDRAFT_153656-MONOMER|']	[]
|G-58756|			['IYC_08803']	['IYC_08803', 'fldH']	['|MONOMER-8131|']	[]
|AT3G23920|			[]	['BAM1']	['|AT3G23920-MONOMER|']	[]
|AT4G30530|			['AT4G30530']	['AT4G30530', 'GGP1']	['|AT4G30530-MONOMER|']	[]
|G-184|			[]	['arcA']	['|MONOMER-507|']	[]
|G-10241|			[]	['OSCPNX1', 'CAS']	['|MONOMER-13453|']	['|ENZYME|']
|G-80402|			[]	['iorB']	['|MONOMER-20839|']	[]
|EG12099|			['b4147', 'ECK4141']	['b4147', 'efp', 'ECK4141']	['|MONOMER0-4200|', '|EG12099-MONOMER|']	[]
|G-9207|			[]	['idh']	['|MONOMER-11847|']	['|ENZYME|']
|G-10402|			[]	['PAAS']	['|MONOMER-13646|']	['|ENZYME|']
|G-29|			[]	['aguA']	['|MONOMER-30|']	['|ENZYME|']
|HS09184|	221656		[]	['AOF1', 'FLJ33898', 'KDM1B']	['|ENSG00000165097-MONOMER|']	[]
|G-34544|	14511409		['SMWW4_v1c11020']	['SMWW4_v1c11020', 'pigC']	['|MONOMER-18836|']	[]
|HS08389|			[]	['PADI4']	['|HS08389-MONOMER|']	['|ENZYME|']
|G6430|			['b0830', 'ECK0820']	['ECK0820', 'b0830', 'gsiB', 'yliB']	['|YLIB-MONOMER|']	[]
|G-11774|			[]	['cocE']	['|MONOMER-15371|']	[]
|SCO5090|		Q02055	['SCO5090']	['SCBAC28G1.16', 'actVII-ORF4', 'SCO5090', 'actVII']	['|SCO5090-MONOMER|']	['|ENZYME|']
|G-15240|	6411937		[]	['Rpal_4253', 'hpnO']	['|MONOMER-17496|']	[]
|AT2G44810|			[]	['PLA1', 'At2g44810', 'DAD1']	['|AT2G44810-MONOMER|']	['|ENZYME|']
|CHRECP045|	2716996		[]	['ChreCp045', 'petG']	['|CHRECP045-MONOMER|']	[]
|G-15481|			[]	['Pp-1']	['|MONOMER-17819|']	[]
|G-18036|			[]	['UGT74H5', 'SAD10']	['|MONOMER-18568|']	[]
|G185E-5349|	886055		['Rv1180', 'Rv1181']	['pks3/4', 'Rv1181', 'msl3', 'Rv1180']	['|G185E-5349-MONOMER|']	[]
|HS02078|			[]	['TRMU', 'MTU1', 'TRMT1']	['|ENSG00000100416-MONOMER|']	[]
|EG10942|			['b3590', 'ECK3579']	['selB', 'ECK3579', 'b3590', 'fdhA']	['|EG10942-MONOMER|']	[]
|HS11546|	257054		[]	['D2HGDH', 'D2HGD']	['|ENSG00000180902-MONOMER|']	[]
|AT4G09020|			[]	['ISA3']	['|AT4G09020-MONOMER|']	[]
|G-1301|			[]	['STGLS']	['|MONOMER-1865|']	['|ENZYME|']
|HS04094|			[]	['PADI2']	['|HS04094-MONOMER|']	['|ENZYME|']
|HS03696|	5515		[]	['PPP2CA', 'PP2CA']	['|HS03696-MONOMER|']	[]
|HS06408|			[]	['PLCB2']	['|HS06408-MONOMER|']	[]
|GQT-1370|			['AT5G63450.1']	['CYP94B1', 'AT5G63450.1']	['|GQT-1370-MONOMER|']	[]
|SCO6279|			['SCO6279']	['cpkG', 'SCO6279']	['|SCO6279-MONOMER|']	[]
|AT2G33150|			[]	['KAT2', 'PED1']	['|AT2G33150-MONOMER|']	['|ENZYME|']
|G-11364|			[]	['QHS1']	['|MONOMER-14912|']	[]
|G-58740|			[]	['mupV']	['|MONOMER-20583|']	[]
|G-297|			[]	['carB']	['|CARBBACSU-MONOMER|']	[]
|G-43729|			[]	['nanA']	['|MONOMER-18990|']	[]
|EG10868|			['b3308', 'ECK3295']	['rplE', 'b3308', 'ECK3295']	['|EG10868-MONOMER|']	[]
|EG12354|			['b0191', 'ECK0191']	['ECK0191', 'arfB', 'yaeJ', 'b0191']	['|EG12354-MONOMER|']	[]
|G-34524|	3832997		['Moth_1193']	['Moth_1193', 'mvhD']	['|MONOMER-18816|']	[]
|G-7085|			[]	['metY']	['|MONOMER-9366|']	['|ENZYME|']
|G-11934|			[]	['GDH1']	['|MONOMER-15559|']	[]
|AT4G18550|			[]	['DSEL']	['|AT4G18550-MONOMER|']	[]
|G-14664|			[]	['N8DT-1']	['|MONOMER-16837|']	[]
|HS06944|			[]	['PADI3']	['|HS06944-MONOMER|']	['|ENZYME|']
|G6752|			['b1441', 'ECK1435']	['ECK1435', 'ydcT', 'b1441']	['|YDCT-MONOMER|']	[]
|G-17859|			[]	['mycAII']	['|MONOMER-18360|']	[]
|G-15024|			[]	['neoQ', 'nemG', 'neo11', 'neoG']	['|MONOMER-17237|']	[]
|G-9765|			[]	['HPL1']	['|MONOMER-12734|']	['|ENZYME|']
|HS01335|	5236		[]	['PGM1']	['|HS01335-MONOMER|']	[]
|AT5G16570|			[]	['GLN1;4', 'At5g16570']	['|AT5G16570-MONOMER|']	['|ENZYME|']
|G-16049|			[]	['novM']	['|MONOMER-18054|']	[]
|HS06208|	2572		[]	['GAD2', 'GAD65']	['|HS06208-MONOMER|']	[]
|EG10529|			['b2569', 'ECK2567']	['b2569', 'ECK2567', 'lepA']	['|EG10529-MONOMER|']	[]
|G-12644|	8919180		[]	['HVO_B0038A', 'xad']	['|MONOMER-16374|']	[]
|G-14640|			[]	['hbd']	['|MONOMER-16803|']	[]
|G-433|			[]	['psbC']	['|PSBC-MONOMER|']	[]
|HS06945|			[]	['PADI1']	['|HS06945-MONOMER|']	['|ENZYME|']
|G-44620|	1237168		['SM_b21171']	['SM_b21171', 'phnM']	['|MONOMER-19921|']	[]
|G-12224|			[]	['HNL']	['|MONOMER-15903|']	[]
|G7740|			['b3397', 'ECK3384']	['yrfE', 'b3397', 'nudE', 'ECK3384']	['|G7740-MONOMER|']	[]
|G-12498|			[]	['SGTL1']	['|MONOMER-16204|']	[]
|G1I0R-69|	3919453		['SAOUHSC_00075']	['SAOUHSC_00075', '00075', 'sbnA']	['|G1I0R-69-MONOMER|']	[]
|G-11863|			[]	['vanG']	['|MONOMER-15480|']	[]
|G-12480|			[]	['EST']	['|MONOMER-16178|']	[]
|G-1382|			[]	['aksA', 'MJ0503']	['|MONOMER-2002|']	['|ENZYME|']
|HS09884|	438		[]	['HIOMTY', 'ASMT', 'ASMTY', 'HIOMT']	['|HS09884-MONOMER|']	[]
|EG11652|			['b3235', 'ECK3224']	['degS', 'ECK3224', 'b3235', 'hhoB', 'htrH']	['|EG11652-MONOMER|']	[]
|AT3G19710|			['At3g19710']	['At3g19710', 'BCAT4']	['|AT3G19710-MONOMER|']	['|ENZYME|']
|G-80518|	3169672		['TTHA1134']	['cbaB', 'TTHA1134']	['|MONOMER-21001|']	[]
|HS09452|	5479		[]	['PPIB', 'CYPB']	['|HS09452-MONOMER|']	[]
|G-8602|			[]	['tomA1']	['|MONOMER-11082|']	[]
|G-80538|			['Saci_2088']	['Saci_2088', 'soxB']	['|MONOMER-21018|']	[]
|G-8726|	2552184		[]	['2552184']	['|MONOMER-11208|']	[]
|EG12041|			['b2180', 'ECK2174']	['ECK2174', 'yejF', 'b2180']	['|YEJF-MONOMER|']	[]
|G-10047|	1454316		['SSO1300']	['SSO1300', 'araDH']	['|MONOMER-13204|']	['|ENZYME|']
|YNR030W|			['YNR030W']	['ALG12', 'ECM39', 'YNR030W']	['|MONOMER3O-256|']	[]
|G-9452|			[]	['fpoD']	['|MONOMER-12223|']	[]
|G-11070|			[]	['PAA2']	['|MONOMER-14496|']	[]
|CHLREDRAFT_192478|			[]	['192478', 'PsaK']	['|CHLREDRAFT_192478-MONOMER|']	[]
|G-44605|	1061178		['lp_0271']	['lp_0271', 'lpdB']	['|MONOMER-19903|']	[]
|G-58310|			[]	['LAMT']	['|MONOMER-13907|']	[]
|G-510|			[]	['cobG']	['|MONOMER-84|']	['|ENZYME|']
|G-10323|			[]	['atrA']	['|MONOMER-13552|']	[]
|EG11481|			['b4483', 'ECK3833']	['yigX', 'b4483', 'b3840', 'ECK3833', 'yigW', 'tatD', 'b3841', 'mttC']	['|EG11481-MONOMER|']	[]
|G-43846|			[]	['nysI']	['|MONOMER-19113|']	[]
|G3O-29720|			['YDR120C']	['YDR120C', 'TRM1']	['|G3O-29720-MONOMER|']	[]
|G-8823|			[]	['todC1']	['|MONOMER-11348|']	[]
|G-253|			[]	['norB']	['|MONOMER-241|']	['|ENZYME|']
|G-10338|			[]	['ipuH']	['|MONOMER-13567|']	['|ENZYME|']
|G-58135|	1008186		['CT0456']	['CT0456', 'cruA']	['|MONOMER-20347|']	[]
|YOR002W|			['YOR002W']	['ALG6', 'YOR002W']	['|YOR002W-MONOMER|']	[]
|G-14989|			[]	['SAD']	['|MONOMER-17198|']	[]
|G-17933|			[]	['UGT709C2']	['|MONOMER-18444|']	[]
|G-3282|			[]	['eno']	['|MONOMER-4224|']	['|ENZYME|']
|G-7641|			[]	['LAP3']	['|MONOMER-10001|']	[]
|G-9023|	952204		[]	['merR', 'sll0784']	['|MONOMER-11584|']	['|ENZYME|']
|EG11508|			['b1480', 'ECK1474']	['sra', 'ECK1474', 'rpsV', 'b1480']	['|EG11508-MONOMER|']	[]
|EG10159|			['b0438', 'ECK0432']	['lopC', 'b0438', 'clpX', 'ECK0432']	['|EG10159-MONOMER|']	[]
|G-9187|			[]	['porA']	['|MONOMER-11824|']	[]
|G-10712|			[]	['ANMT']	['|MONOMER-14024|']	[]
|G-54961|			['HBZC1_02560']	['HBZC1_02560', 'ST2']	['|MONOMER-20076|']	[]
|G3O-30409|			['S000001836']	['YFL058W', 'THI5', 'S000001836']	['|MONOMER3O-3915|']	[]
|G-43865|			[]	['dnhB']	['|MONOMER-19135|']	[]
|EG11680|			['b3201', 'ECK3190']	['lptB', 'yhbG', 'b3201', 'ECK3190']	['|YHBG-MONOMER|']	[]
|G-6082|			[]	['pol']	['|MONOMER-7723|']	['|ENZYME|']
|G-44163|			['sll0936']	['ubiD', 'sll0936']	['|MONOMER-19455|']	[]
|AT5G59290|			[]	['At5g59290', 'UXS3']	['|AT5G59290-MONOMER|']	['|ENZYME|']
|HS05465|	7317		[]	['UBE1', 'UBA1', 'A1S9T']	['|HS05465-MONOMER|']	[]
|G185E-7829|	887453		['Rv3552', 'MT3656']	['Rv3552', 'MT3656', 'ipdB']	['|G185E-7829-MONOMER|']	[]
|HS00367|	1800		[]	['RDP', 'MDP', 'DPEP1']	['|HS00367-MONOMER|']	[]
|G-14531|	25511		[]	['Pemt', 'Pempt']	['|MONOMER-16675|']	[]
|G7925|			['b4328', 'ECK4319']	['ECK4319', 'iadA', 'b4328', 'yjiF']	['|G7925-MONOMER|']	[]
|G-10482|	5104826		[]	['Msed_1456']	['|MONOMER-13728|']	['|ENZYME|']
|AT3G15730|			[]	['PLD alpha', 'At3g15730']	['|AT3G15730-MONOMER|']	[]
|AT2G14750|			[]	['Atakn1', 'AKN1']	['|AT2G14750-MONOMER|']	['|ENZYME|']
|AT5G66510|			[]	['at5g66510']	['|AT5G66510-MONOMER|']	[]
|HS07617|	3995		[]	['FADSD5', 'FADS1']	['|HS07617-MONOMER|']	[]
|G6556|			['b1059', 'ECK1044']	['solA', 'ECK1044', 'b1059']	['|SARCOX-MONOMER|']	[]
|G-337|			[]	['mcrA']	['|MCRAMAUTO-MONOMER|']	['|ENZYME|']
|SCO2782|	1098216		['SCO2782']	['desA', 'SCO2782']	['|SCO2782-MONOMER|']	[]
|G-58209|			['BJL90_15680']	['BJL90_15680', 'cobT']	['|MONOMER-20421|']	[]
|G-80440|			['PA2394']	['PA2394', 'pvdN']	['|MONOMER-20877|']	[]
|G-43700|			[]	['fscMIII', 'canM']	['|MONOMER-18954|']	[]
|G-10763|	933161		[]	['spr1465', 'plsC']	['|MONOMER-14088|']	['|ENZYME|']
|EG11004|			['b1845', 'ECK1846']	['ptrB', 'ECK1846', 'tlp', 'b1845']	['|EG11004-MONOMER|']	[]
|G-15109|			[]	['TMT-1']	['|MONOMER-17324|']	[]
|G-15089|	3774096		[]	['Synpcc7942_0918']	['|MONOMER-17302|']	[]
|G-14919|			[]	['Pagm']	['|MONOMER-17118|']	[]
|G-10679|			[]	['napH']	['|MONOMER-13986|']	['|ENZYME|']
|G-9212|			[]	['porG']	['|MONOMER-11852|']	[]
|EG11621|			['b0199', 'ECK0199']	['metN', 'ECK0199', 'metD', 'b0199', 'abc']	['|ABC-MONOMER|']	[]
|G-80584|			[]	['clbN']	['|MONOMER-21066|']	[]
|AT3G19820|			['AT3g19820']	['AT3g19820', 'DIM', 'DWF1']	['|AT3G19820-MONOMER|']	['|ENZYME|']
|G-44381|			[]	['asuA2']	['|MONOMER-19679|']	[]
|G-15452|			[]	['FMD']	['|MONOMER-17778|']	[]
|CHRECP032|	2717002		[]	['psbB']	['|CHRECP032-MONOMER|']	[]
|G18NG-10412|	1018837		['cg0964']	['mrx1', 'cg0964', 'NCgl0808', 'Cgl0842']	['|G18NG-10412-MONOMER|']	[]
|G-12406|			[]	['dhpF']	['|MONOMER-16100|']	[]
|HS04297|	4702		[]	['PGIV', 'NDUFA8']	['|HS04297-MONOMER|']	[]
|G-43764|			[]	['FAB2']	['|MONOMER-12077|']	[]
|EG10786|			['b2821', 'ECK2817']	['ECK2817', 'b2821', 'ptrA', 'ptr']	['|EG10786-MONOMER|']	[]
|G-11138|			[]	['lasI']	['|MONOMER-14567|']	[]
|STM14_RS23765|			['STM14_RS23765', 'STM14_5449']	['gfrA', 'RS23765', 'STM14_5449', 'STM14_RS23765']	['|STM14_RS23765-MONOMER|']	[]
|G-10963|	3183221		[]	['ebA316', 'xccC', 'AZOSEA01650']	['|MONOMER-14373|']	[]
|G-12659|			[]	['nuoC', 'mbhK']	['|MONOMER-16396|']	[]
|G-14566|	3475640		[]	['prnD']	['|MONOMER-16709|']	[]
|G-11786|			[]	['DPAP1']	['|MONOMER-15382|']	[]
|AT3G25900|	822186		['AT3g25900']	['HMT1', 'AT3g25900']	['|AT3G25900-MONOMER|']	['|ENZYME|']
|G-11019|			[]	['Slc25a20', 'Cact']	['|MONOMER-14443|']	[]
|G-12302|			[]	['aceR']	['|MONOMER-15992|']	[]
|HS10376|	2628		[]	['AGAT', 'GATM']	['|HS10376-MONOMER|']	[]
|HS09587|	1555		[]	['CYPIIB6', 'CYP2B', 'P450', 'IIB1', 'CPB6', 'CYP2B6']	['|HS09587-MONOMER|']	[]
|AT2G28190|			[]	['CSD2', 'At2g28190']	['|AT2G28190-MONOMER|']	['|ENZYME|']
|EG10907|			['b3306', 'ECK3293']	['ECK3293', 'rpsH', 'b3306']	['|EG10907-MONOMER|']	[]
|EG12310|			['b2523', 'ECK2520']	['b2523', 'yfhI', 'ECK2520', 'pepB']	['|EG12310-MONOMER|']	[]
|G-44220|			[]	['orf6']	['|MONOMER-19516|']	[]
|G-44069|			[]	['Fus2', 'FFUJ_10057']	['|MONOMER-19359|']	[]
|G-17997|	3288497		[]	['BF0774', 'BF9343_0739', 'bfce']	['|MONOMER-18524|']	[]
|SYNPCC7942_0118|	3773458		[]	['gatB']	['|SYNPCC7942_0118-MONOMER|']	['|ENZYME|']
|AT3G21720|			[]	['At3g21720', 'icl']	['|MONOMER-1601|']	[]
|EG12347|			['b1917', 'ECK1916']	['ECK1916', 'tcyN', 'yecC', 'b1917']	['|EG12347-MONOMER|']	[]
|G-105|	1116169		['CA_P0164']	['CA_P0164', 'ctfB']	['|COATBCLOS-MONOMER|']	[]
|G-9720|			[]	['echC']	['|MONOMER-12659|']	['|ENZYME|']
|G-11577|			[]	['nokA']	['|MONOMER-15138|']	[]
|G-10239|	3279281		[]	['napC']	['|MONOMER-13449|']	['|CARRIER|']
|G-11460|			[]	['laaA']	['|MONOMER-15016|']	[]
|G-10127|			[]	['TPR']	['|MONOMER-13293|']	[]
|G-9062|			[]	['GA3ox2-3']	['|MONOMER-11646|']	['|ENZYME|']
|EG10697|			['b2908', 'ECK2903']	['b2908', 'pepP', 'ECK2903']	['|EG10697-MONOMER|']	[]
|AT1G06290|			['AT1G06290']	['ACX3', 'AT1G06290']	['|AT1G06290-MONOMER|']	['|ENZYME|']
|G-15514|	3835425		['Rru_A2000']	['Rru_A2000']	['|MONOMER-17872|']	[]
|G-15341|			[]	['cel6B']	['|MONOMER-17625|']	[]
|G18NG-9817|	1021330		['Cgl0262']	['Cgl0262', 'arsC1', 'cg0318']	['|G18NG-9817-MONOMER|']	[]
|AT1G10830|	837626		[]	['Z-ISO', 'At1g10830']	['|AT1G10830-MONOMER|']	[]
|G185E-5667|	886551		['RV1483']	['mabA', 'RV1483', 'fabG1']	['|G185E-5667-MONOMER|']	[]
|G-80458|			[]	['OEPB']	['|MONOMER-20930|']	[]
|YMR296C|	855342		['YMR296C']	['YMR296C', 'END8', 'LCB1', 'TSC2']	['|YMR296C-MONOMER|']	[]
|G-27171|			[]	['rhiC']	['|MONOMER-18697|']	[]
|G-10808|			[]	['MDL1']	['|MONOMER-14144|']	['|ENZYME|']
|G-8966|	1045564		[]	['pobA']	['|MONOMER-11506|']	[]
|G-14972|			[]	['ndmB']	['|MONOMER-17180|']	[]
|EG10212|			['b1538', 'ECK1531']	['ECK1531', 'b1538', 'dcp']	['|EG10212-MONOMER|']	[]
|G-11154|			[]	['KUP1', 'At2g30070']	['|MONOMER-14583|']	[]
|G-9807|			[]	['dmpL']	['|MONOMER-12795|']	[]
|G-9576|	24401		[]	['Got1']	['|MONOMER-12468|']	['|ENZYME|']
|AT1G79040|			[]	['psbR']	['|AT1G79040-MONOMER|']	[]
|G-9823|			[]	['pcaF']	['|MONOMER-12813|']	[]
|G6800|			['b1513', 'ECK1506']	['ego', 'lsrA', 'ydeX', 'ECK1506', 'b1513']	['|YDEX-MONOMER|']	[]
|YAR015W|			[]	['ade1']	['|YAR015W-MONOMER|']	[]
|G1G01-5617|	1042329		['PP_5260']	['PP_5260', 'ydcJ']	['|G1G01-5617-MONOMER|']	[]
|AT4G21200|			[]	['At4g21200', 'GA2ox8']	['|AT4G21200-MONOMER|']	[]
|G-44578|	25500154		['MTR_8g009063']	['UGT72L1', 'MTR_8g009063']	['|MONOMER-19870|']	[]
|CHLREDRAFT_184971|			[]	['184971', 'PsaD']	['|CHLREDRAFT_184971-MONOMER|']	[]
|G-17727|			[]	['tadh']	['|MONOMER-18217|']	[]
|G-2968|			[]	['mauA']	['|MONOMER-3908|']	['|ENZYME|']
|G-12744|	4809061		['Cthe_1400']	['Cthe_1400']	['|MONOMER-16477|']	[]
|AT2G38230|			['At2g38230']	['PDX1.1', 'At2g38230', 'PDX11']	['|AT2G38230-MONOMER|']	[]
|EG11112|			['b0885', 'ECK0876']	['aat', 'ycaA', 'ECK0876', 'b0885']	['|EG11112-MONOMER|']	[]
|G-44636|			['SRIM_10876']	['oxyF', 'SRIM_10876']	['|MONOMER-19937|']	[]
|YOR126C|			['YOR126C']	['YOR126C', 'IAH1']	['|YOR126C-MONOMER|']	[]
|G-44470|			[]	['phpJ']	['|MONOMER-19766|']	[]
|G-34606|			[]	['tenS']	['|MONOMER-18897|']	[]
|G-43780|			[]	['des3']	['|MONOMER-19038|']	[]
|HS03788|			[]	['PIK3R4', 'VPS15']	['|HS03788-MONOMER|']	[]
|G3O-10|			[]	['BUD16', 'YEL029C']	['|MONOMER3O-37|']	[]
|G-44127|			[]	['gdnA']	['|MONOMER-19420|']	[]
|G-63055|			[]	['cyrD']	['|MONOMER-20796|']	[]
|G-15008|			[]	['kacL', 'kanB']	['|MONOMER-17221|']	[]
|G-10734|			[]	['nmoA', 'ntaA']	['|MONOMER-14047|']	['|ENZYME|']
|G-11004|			[]	['DCD']	['|MONOMER-14418|']	[]
|EG10884|			['b3309', 'ECK3296']	['ECK3296', 'rplX', 'b3309']	['|EG10884-MONOMER|']	[]
|EG10156|			['b0882', 'ECK0873']	['lopD', 'clpA', 'ECK0873', 'b0882']	['|EG10156-MONOMER|']	[]
|ATMG00070|			[]	['atMg00070', 'NAD9']	['|ATMG00070-MONOMER|']	[]
|AT5G11450|			[]	['PPD5']	['|AT5G11450-MONOMER|']	[]
|HS00901|			[]	['PHKA', 'PHKA1']	['|HS00901-MONOMER|']	[]
|YOR303W|			['YOR303W']	['CPA1', 'YOR303W']	['|YOR303W-MONOMER|']	[]
|G-15119|	905419		[]	['Cj1128c', 'pglI']	['|MONOMER-17334|']	[]
|G6411|			['b0794', 'ECK0783']	['ECK0783', 'ybhF', 'b0794']	['|YBHF-MONOMER|']	[]
|G-14743|			[]	['tesH']	['|MONOMER-16924|']	[]
|AT5G49810|			[]	['MMT']	['|AT5G49810-MONOMER|']	[]
|G-12087|			[]	['peaC']	['|MONOMER-15731|']	[]
|G-137|			[]	['atpA']	['|MONOMER-681|']	[]
|G-17629|			[]	['phm']	['|MONOMER-18122|']	[]
|G-3683|			[]	['LjCHI2']	['|MONOMER-4761|']	['|ENZYME|']
|G-11042|	212503		[]	['Paox', 'Pao']	['|MONOMER-14466|']	[]
|G7176|			['b2269', 'ECK2263']	['b2269', 'elaD', 'ECK2263']	['|G7176-MONOMER|']	[]
|SYNPCC7942_0224|			[]	['psbN']	['|SYNPCC7942_0224-MONOMER|']	[]
|G1G01-2974|	1042655		['PP_2794']	['PP_2794', 'lvaD']	['|G1G01-2974-MONOMER|']	[]
|G185E-7779|	887697		['Rv3502c']	['Rv3502c', 'hsd4A']	['|G185E-7779-MONOMER|']	[]
